key_id,key,english,zh-CN,translation
186725182551474176,ui_join_game_by_code,Join by code,使用代码加入,코드로 참가
186725848107827200,ui_game_make_host,Make Host,当房主,호스트 지정
186725848107827201,ui_game_kick_player,Kick Player,踢出玩家,플레이어 추방
186725848107827202,ui_game_ban_player,Ban Player,封禁玩家,플레이어 차단
186830044022816768,ui_kicked,Kicked,已踢出,추방됨
186830044060565504,ui_kicked_message,You've been kicked from the game,你被踢出游戏,게임에서 추방되었습니다
187103976336080896,title_mod_magcapacity3,Extended Mag++,加长弹匣++,확장 탄창++
187103976361246720,description_mod_magcapacity3,"Increase mag capacity by <style=""Green"">{0}</style> and range by <style=""Green"">{1}</style>","弹匣容量增加<style=""Green"">{0}</style>，射程增加<style=""Green"">{1}</style>","탄창 용량이 <style=""Green"">{0}</style> 증가, 사거리가 <style=""Green"">{1}</style> 증가"
187143161394708480,title_mod_heightenedfirepower,Heightened Firepower,强化火力,강화 화력
187143161394708481,description_mod_heightenedfirepower,"Increase knockback by <style=""Green"">{0}</style> and damage by <style=""Green"">{1}</style>. Decrease rate of fire by <style=""Red"">{2}</style>","击退效果增加<style=""Green"">{0}</style>，伤害增加<style=""Green"">{1}</style>。射速降低<style=""Red"">{2}</style>","넉백이 <style=""Green"">{0}</style> 증가, 피해가 <style=""Green"">{1}</style> 증가. 연사 속도가 <style=""Red"">{2}</style> 감소"
187143161394708482,title_mod_maximumfirepower,Maximum Firepower,最大火力,최대 화력
187143161394708483,description_mod_maximumfirepower,"Increase damage by <style=""Green"">{0}</style> but also increase weapon weight by <style=""Red"">{1}</style>","伤害增加<style=""Green"">{0}</style>，但武器重量增加<style=""Red"">{1}</style>","피해가 <style=""Green"">{0}</style> 증가하지만 무기 무게가 <style=""Red"">{1}</style> 증가"
187143161394708484,title_mod_reloader,Reloader,装弹器,장전기
187143161394708485,description_mod_reloader,"Decrease reload time by <style=""Green"">{0}</style> but also decrease mag capacity by <style=""Red"">{1}</style>","装填时间减少<style=""Green"">{0}</style>，但弹匣容量减少<style=""Red"">{1}</style>","장전 시간이 <style=""Green"">{0}</style> 감소하지만 탄창 용량이 <style=""Red"">{1}</style> 감소"
187143161394708486,title_mod_bigclip,Big Clip,大弹夹,대형 탄창
187143161394708487,description_mod_bigclip,"Increase mag capacity by <style=""Green"">{0}</style> but increase reload time by <style=""Red"">{1}</style>","弹匣容量增加<style=""Green"">{0}</style>，但装填时间增加<style=""Red"">{1}</style>","탄창 용량이 <style=""Green"">{0}</style> 증가하지만 장전 시간이 <style=""Red"">{1}</style> 증가"
187143161394708488,title_mod_knockbacker,Knockbacker,击退大师,넉백 마스터
187143161394708489,description_mod_knockbacker,"Increase knockback by <style=""Green"">{0}</style> and amount of pellets by <style=""Green"">{1}</style>. Increase reload time by <style=""Red"">{2}</style>","击退效果提高<style=""Green"">{0}</style>，弹片数量增加<style=""Green"">{1}</style>。装填时间增加<style=""Red"">{2}</style>","넉백이 <style=""Green"">{0}</style> 증가, 산탄 수가 <style=""Green"">{1}</style> 증가. 장전 시간이 <style=""Red"">{2}</style> 증가"
187143161394708490,title_mod_sprayandpray,Spray and Pray,遍地开花,기도 메타
187143161394708491,description_mod_sprayandpray,"Increase damage by <style=""Green"">{0}</style> but decrease accuracy by <style=""Red"">{1}</style>","增加<style=""Green"">{0}</style>伤害，但降低<style=""Red"">{1}</style>准确度","피해가 <style=""Green"">{0}</style> 증가하지만 정확도가 <style=""Red"">{1}</style> 감소"
187168842275045376,reroll_upgrade,Reroll,重掷,리롤
191388904364556288,ui_language_jp,日本語,日本語,日本語
191398644889010176,ui_language_ru,Русский,Русский,Русский
191742209204797440,announcement_hordeattack,Horde attack!!!,敌群来袭！！！,무리 습격!!!
191742209234157568,announcement_threatmeter,Threat Meter,威胁计量度,위협 게이지
191747962804224000,interaction_enter_truck,"Truck
Enter","进入
卡车","트럭
탑승"
191747962833584128,interaction_pickup_crate,"Crate
Pick up","拾起
箱子","보급 상자
줍기"
191747962833584129,interaction_pickup_safe,"Safe
Pick up","拾起
保险箱","금고
줍기"
191747962833584130,interaction_callin_cratedrop,"Crate Drop
Call in","呼叫
箱子掉落","보급 상자 투하
요청"
191753553232642048,interaction_reboot_antenna,"Tower
Reactivate","重启
天线","송신탑
재가동"
191753553257807872,interaction_rescue_hostage,"Hostage
Rescue","拯救
人质","인질
구출"
191753553257807873,interaction_objective_incomplete,"Mission Objective
Incomplete","任务目标
未完成","임무 목표
미완료"
191756003373072384,interaction_revive_player,"Player
Revive","玩家
复活","플레이어
부활"
191758432831389696,interaction_heal_player_full,"Player
is full","玩家
已满","플레이어
가득 참"
191758432831389697,interaction_heal_player_out_of_range,"Player
Out of range","玩家
距离过远","플레이어
범위 밖"
191760488644329472,ui_mission_complete,Mission Complete,任务完成,임무 완료
191762442795728896,ui_vote_for_mutations,Vote for mutant evolutions!,为变种人的进化路线投票吧！,변이체 진화 경로에 투표하라!
191763436585730048,ui_new,New,新,신규
191770757835636736,ui_mission,Mission,任务,임무
191770757839831040,ui_optional,Optional,可选目标,선택 목표
191774506436116480,announcement_increase_threat,"Increase
Threat","威胁
提升","위협
증가"
191791969638924288,ui_game_difficulty,Expedition,远征,원정
191791969638924289,ui_game_no_games_available,No games available right now,当前无可加入游戏,현재 참가 가능한 게임이 없습니다
191794326405758976,ui_room_code_x,Code:,代码：,코드:
191797895401947136,gunmod_apply,Apply gun mod to weapon,为武器选择枪械模组,무기에 총기 개조 적용
191797895448084480,gunmod_cannot_apply,Cannot apply gun mod to this weapon,无法为该武器装载枪械模组,이 무기에는 총기 개조를 적용할 수 없습니다
191797895448084481,gunmod_xp,{0} Mods,{0} 模组,{0} 모드
191803762444713984,options_quality_0,Best Quality,最高画质,최고 품질
191803762444713985,options_quality_1,Extremely Fast,极速,최고 성능
191893013337325568,title_trait_singular,<color=#ffffff>Trait: </color>,<color=#ffffff>特性： </color>,<color=#ffffff>특성: </color>
191893013375074304,title_trait_plural,<color=#ffffff>Traits: </color>,<color=#ffffff>特性： </color>,<color=#ffffff>특성: </color>
191893013387657216,trait_burstfire,Burst Fire,三连发射击,점사
191893013387657217,trait_highfirerate,High Rate of Fire,高射速,높은 연사 속도
191893013387657218,trait_heavyenemyknockback,Heavy Enemy Knockback,击退重型敌人,강력한 적 넉백
191893013387657219,trait_tapfire,Tap Fire,单发点射,단발 점사
191893013387657220,trait_infiniteammo,Infinite Ammo,无限弹药,무한 탄약
191893013387657221,trait_firedamage,Fire Damage,火焰伤害,화염 피해
191893013387657222,trait_explosivedamage,Explosive Damage,爆炸伤害,폭발 피해
191893013387657223,trait_chainlightning,Chain Lightning,链式闪电,연쇄 전격
191893013387657224,trait_iceplosion,Iceplosion,冰冻爆炸,빙결 폭발
191893013387657225,trait_lifesteal,Lifesteal,吸血效果,생명력 흡수
191893013387657226,trait_slowstarget,Slows Target,目标减速,대상 둔화
191893013387657227,trait_fireexplosion,Fire Explosion,火焰炸药,화염 폭발
191893013387657228,trait_lowammo,Low Ammo,弹药不足,적은 탄약
191893013387657229,trait_heavy,Heavy,重型,중량
191893013387657230,trait_friendlyfire,Friendly Fire,友军火力,아군 사격
191893013391851520,trait_cannotapplymods,Cannot Apply Mods,无法装载模组,모드 적용 불가
192082623812190208,gameover_class_progression_level,{0} Level {1} Progression,{0} 等级 {1} 进度,{0} 레벨 {1} 진행도
192082623845744640,gameover_class_progression_max,{0} Level {1} (Max Level),{0} 等级 {1} （最高等级）,{0} 레벨 {1} (최고 레벨)
192108994613592064,title_player_stats,Player Stats,玩家状态,플레이어 통계
192124788261109760,gameover_class_starts_with,{0} now starts with '<b>{1}</b>',{0} 现在能够以 “<b>{1}</b>”开始,{0}이(가) 이제 '<b>{1}</b>'로 시작한다
192125544645115904,gameover_class_progression,{0} Progression,{0} 进度,{0} 진행도
192127350523674624,title_extra,Extras,额外,추가
192131401122430976,progression_class_level,{0} level {1},{0} 等级 {1},{0} 레벨 {1}
192131401122430977,title_maxlevel,Max level,最高等级,최대 레벨
192141964388974592,interaction_heal_player,"Player
Heal","治疗
玩家","플레이어
치료"
192493494937960448,controls_tab,TAB,TAB,TAB
192783067626717184,x_seconds,{0}s,{0}秒,{0}초
192810048460275712,achievement_completed,Achievement completed,已完成成就,업적 달성
192874870715564032,ui_lobby_game_difficulty,Game Difficulty,游戏难度,게임 난이도
192979138160214018,difficulty_tip_longer_runs,Slightly longer run,较长时间奔跑,조금 더 긴 진행
192979138160214019,difficulty_tip_lots_of_consumables,Lots of consumables,大量消耗品,풍부한 소모품
192979138160214020,difficulty_how_to_unlock,Beat '<b>{0}</b>' to unlock,击败“<b>{0}</b>”以解锁,'<b>{0}</b>'을 클리어하여 해금
192979138160214021,difficulty_unlocked,Expedition unlocked:,远征已解锁：,원정 해금:
192979138160214022,difficulty_unlocked_description,You can now play expedition '<b>{0}</b>',你现在可以游玩远征“<b>{0}</b>“,이제 원정 '<b>{0}</b>'을 플레이할 수 있습니다
193595126744465408,ui_game_started,Game has started,游戏已开始,게임이 시작되었습니다
193595126786408448,achievement_required,Achievement required: {0},已获得成就： {0},필요 업적: {0}
193611607666442240,ui_game_full,Game is full,游戏已满,게임이 가득 찼습니다
193677376022495232,ui_join_high_ping,You are joining a game in a region with a high ping ({0} ms).,你加入的游戏所处地区的ping较高（{0} ms）。,높은 핑({0} ms)의 지역 게임에 참가합니다.
193677376022495233,ui_join_region_warning,Region warning,地区警告,지역 경고
193681495873404928,ui_joined_high_ping,You have joined a game in a region with a high ping ({0} ms).,你已加入的游戏的所处地区的ping较高（{0} ms）。,높은 핑({0} ms)의 지역 게임에 참가했습니다.
193681495873404929,ui_join_experience_lag,You might experience connection issues or lag.,你可能会遇到连接问题或延迟。,연결 문제나 지연이 발생할 수 있습니다.
193704722028937216,ui_mission_fail,Game Over,游戏结束,게임 오버
193870429593124864,ui_game_difficulty_set_by_host,Controlled by host,由房主控制,호스트가 관리
193871521370456064,difficulty_tip_boss,Boss: <b>{0}</b>,Boss： <b>{0}</b>,보스: <b>{0}</b>
193871521370456065,difficulty_tip_boss_unknown,???,???,???
193871521370456066,difficulty_tip_unlock_question,Cannot be unlocked yet,现在无法解锁,아직 해금할 수 없습니다
193878170176962560,difficulty_tip_more_longer_runs,Longer run,长时间奔跑,더 긴 진행
193973269014568960,ui_game_current_region,Current Region: {0},当前地区： {0},현재 지역: {0}
193973269052317696,ui_game_in_list,Is Game Public,游戏是否为公共开放,공개 게임 여부
193974838485377024,title_mission_boss_breeder,Lair,巢穴,소굴
193974838485377025,title_mission_boss_wartusk,Lair,巢穴,소굴
194047434984898560,ui_game_updating_list,Continuously updating list,持续更新列表,목록 지속 갱신 중
194058768979968000,demo_completed_difficulty,"You have beaten
<b>{0}</b>","你已经击败
<b>{0}</b>","클리어 완료
<b>{0}</b>"
194222707642580992,ui_game_global,Show all regions,展示全部地区,모든 지역 표시
194244015779012608,ui_game_all_regions,All,全部,전체
194244015825149952,ui_bazar_sign,"Be right back!
- Baxter","马上回来！
- 巴克斯特","금방 갈게!
- 백스터"
194253493073141760,ui_game_region_description,You'll see games available in your region. The region is set to the region with the best ping. You can change this in the 'Options' menu,你会看到所在地区的可加入的游戏。你的地区被设置为具有最佳ping的地区。你可以在“选项”菜单中更改此选项,내 지역에서 이용 가능한 게임이 표시됩니다. 지역은 가장 좋은 핑의 지역으로 설정됩니다. '옵션' 메뉴에서 변경할 수 있습니다
194253493119279104,ui_bazar_title,Mysterious Bunker,神秘堡垒,수수께끼의 벙커
194254167081017344,ui_bazar_disclaimer,Bazaar temperarly closed. Come back when you have <color=white><b>100<sprite=26 tint=1></b></color> or more.,集市暂时关闭。请持有至少<color=white><b>100<sprite=26 tint=1></b></color>的时候再来。,바자가 임시 폐쇄되었습니다. <color=white><b>100<sprite=26 tint=1></b></color> 이상 소지 시 다시 오세요.
